created_at,temp,turbidity,oxygen,ph,ammonia,nitrat,length,weight
2021-06-19 00:00:00,24.61754083,100,4.017412017,8.430745251,0.38,1.925829146,6.96,3.36
2021-06-19 06:00:00,24.65280578,100,3.966935484,8.401314852,0.38,2.004166667,6.96,3.36
2021-06-19 12:00:00,26.27189898,100,4.089380952,8.385207941,0.38,2.075716113,6.96,3.682479339
2021-06-19 18:00:00,26.14971117,100,3.916277778,8.399212465,0.38,2.068998716,6.96,4.004958678
2021-06-20 00:00:00,25.68694969,100,4.370063492,8.405993069,0.38,1.904389937,7.31,4.327438017
2021-06-20 06:00:00,25.40762987,100,4.192849558,8.403096351,0.38,1.852246753,7.31,4.649917355
2021-06-20 12:00:00,26.42886659,100,3.809421053,8.375284014,0.38,1.802680047,7.31,4.972396694
2021-06-20 18:00:00,26.2230454,100,4.07785,8.39157053,0.38,1.826633039,7.31,5.294876033
2021-06-21 00:00:00,25.63423423,100,4.110925,8.405591964,0.38,1.709189189,7.66,5.617355372
2021-06-21 06:00:00,25.07698449,100,4.326671642,8.405225292,0.38,1.741131387,7.66,5.939834711
2021-06-21 12:00:00,24.92857143,100,4.462,8.405761429,0.38,1.626666667,7.66,6.26231405
2021-06-21 18:00:00,24.94451033,100,4.428875,8.387340352,0.38,1.585273438,7.7475,6.584793388
2021-06-22 00:00:00,24.96044922,100,4.39575,8.368919275,0.38,1.543880209,7.835,6.907272727
2021-06-22 06:00:00,24.97638812,100,4.362625,8.350498198,0.38,1.502486979,7.9225,7.229752066
2021-06-22 12:00:00,24.99232701,100,4.3295,8.332077121,0.38,1.46109375,8.01,7.552231405
2021-06-22 18:00:00,25.09540852,100,4.258190476,8.334946313,0.38,1.55122905,8.01,7.874710744
2021-06-23 00:00:00,24.74537671,100,4.201822581,8.342939521,0.38,1.457150685,8.36,8.197190083
2021-06-23 06:00:00,24.49146884,100,4.162078189,8.337463976,0.38,1.552195846,8.36,8.519669421
2021-06-23 12:00:00,24.41714876,100,4.127662921,8.315192132,0.38,1.411504132,8.36,8.84214876
2021-06-23 18:00:00,24.27676768,100,4.145549618,8.294543374,0.38,1.447939394,8.36,9.164628099
2021-06-24 00:00:00,24.04710821,100,3.987239583,8.270267201,0.38,1.377327044,8.71,9.487107438
2021-06-24 06:00:00,24.15524194,100,4.08906,8.234421768,0.38,1.41125,8.71,9.809586777
2021-06-24 12:00:00,24.81001984,100,4.213,8.203763439,0.38,1.430449735,8.71,10.13206612
2021-06-24 18:00:00,25.04050587,100,4.2309,8.204646305,0.38,1.651495601,8.71,10.45454545
2021-06-25 00:00:00,24.76842287,100,4.092213483,8.19046259,0.38,1.436088154,9.06,10.77702479
2021-06-25 06:00:00,24.60194672,100,4.157114754,8.166841639,0.38,1.49397541,9.06,11.09950413
2021-06-25 12:00:00,25.55735294,100,4.188490542,8.067338588,0.38,1.362,9.06,11.42198347
2021-06-25 18:00:00,25.52018664,100,4.21986633,8.058227023,0.38,1.352573383,9.1475,11.74446281
2021-06-26 00:00:00,25.48302033,100,4.251242118,8.049115459,0.38,1.343146766,9.235,12.06694215
2021-06-26 06:00:00,25.44585403,100,4.282617907,8.040003894,0.38,1.333720149,9.3225,12.38942149
2021-06-26 12:00:00,25.40868772,100,4.313993695,8.03089233,0.38,1.324293532,9.41,12.71190083
2021-06-26 18:00:00,25.37152142,100,4.345369483,8.021780765,0.38,1.314866915,9.4975,13.03438017
2021-06-27 00:00:00,25.33435511,100,4.376745271,8.012669201,0.38,1.305440299,9.585,13.3568595
2021-06-27 06:00:00,25.29718881,100,4.408121059,8.003557636,0.38,1.296013682,9.6725,13.67933884
2021-06-27 12:00:00,25.2600225,100,4.439496847,7.994446071,0.38,1.286587065,9.76,14.00181818
2021-06-27 18:00:00,25.2228562,100,4.470872636,7.985334507,0.38,1.277160448,9.8475,14.32429752
2021-06-28 00:00:00,25.18568989,100,4.502248424,7.976222942,0.38,1.267733831,9.935,14.64677686
2021-06-28 06:00:00,25.14852359,100,4.533624212,7.967111378,0.38,1.258307214,10.0225,14.9692562
2021-06-28 12:00:00,25.11135728,100,4.565,7.957999813,0.38,1.248880597,10.11,15.29173554
2021-06-28 18:00:00,24.95090361,100,4.300818182,7.950151759,0.38,1.342072289,10.11,15.61421488
2021-06-29 00:00:00,24.61202077,100,4.147813456,7.939991427,0.38,1.159361022,10.46,15.93669421
2021-06-29 06:00:00,24.35627665,100,3.973722222,7.921185629,0.38,1.250703625,10.46,16.25917355
2021-06-29 12:00:00,24.61694965,100,4.243507246,7.89784103,0.38,1.250093677,10.46,16.58165289
2021-06-29 18:00:00,24.80525249,100,4.261780952,7.898567357,0.38,1.344451372,10.46,16.90413223
2021-06-30 00:00:00,24.36255855,100,4.011536364,7.896310047,0.38,1.182084309,10.81,17.22661157
2021-06-30 06:00:00,24.13420643,100,3.940805195,7.869952153,0.38,1.309979296,10.81,17.54909091
2021-06-30 12:00:00,24.87668919,100,4.240307692,7.840825521,0.38,1.236505792,10.81,17.87157025
2021-06-30 18:00:00,25.15041371,100,4.342515152,7.846025154,0.38,1.423238771,10.81,18.19404959
2021-07-01 00:00:00,24.85746571,100,4.056503106,7.839186633,0.38,1.318990025,11.16,18.51652893
2021-07-01 06:00:00,24.731293,100,3.973742424,7.821173589,0.38,1.320837156,11.16,18.83900826
2021-07-01 12:00:00,25.32814246,100,3.936214286,7.809558782,0.38,1.34522905,11.16,19.1614876
2021-07-01 18:00:00,25.54784537,100,4.094931034,7.813926553,0.38,1.42,11.16,19.48396694
2021-07-02 00:00:00,25.01714072,100,4.098142857,7.812381533,0.38,1.263125749,11.51,19.80644628
2021-07-02 06:00:00,24.72789897,100,4.107321429,7.789176452,0.38,1.323995408,11.51,20.12892562
2021-07-02 12:00:00,25.58207685,100,4.012875,7.760891274,0.38,1.511468872,11.51,20.45140496
2021-07-02 18:00:00,25.7505531,100,3.635444444,7.76993646,0.38,1.581294248,11.51,20.7738843
2021-07-03 00:00:00,25.29667991,100,4.184848837,7.767526288,0.38,1.355471056,11.91,21.09636364
2021-07-03 06:00:00,24.79330157,100,3.882855932,7.766886401,0.38,1.276109865,11.91,21.41884298
2021-07-03 12:00:00,24.33151858,100,3.91455303,7.758679384,0.38,1.286666667,11.91,21.74132231
2021-07-03 18:00:00,24.10711853,100,4.061291845,7.755068582,0.38,1.545103093,11.91,22.06380165
2021-07-04 00:00:00,24,100,3.883062802,7.754053597,0.38,1.284352201,12.12,22.38628099
2021-07-04 06:00:00,24.08709016,100,3.978239669,7.727433184,0.38,1.267382075,12.12,22.70876033
2021-07-04 12:00:00,24.5401016,100,4.017363636,7.71193149,0.38,1.246009852,12.12,23.03123967
