created_at,temp,turbidity,oxygen,ph,ammonia,nitrat,length,weight
2021-06-30 18:00:00,24.37522401,99.23297491,4.071830882,7.29567181,0.437744375,1.269318996,11.03,9.91
2021-07-01 00:00:00,24.14441288,99.40964995,3.806798354,7.303564664,0.433216322,1.139772942,11.1275,10.0625
2021-07-01 06:00:00,24.14549885,96.02982293,3.934051724,7.302922162,0.42868827,1.074398882,11.225,10.215
2021-07-01 12:00:00,24.5706695,97.06907545,4.342307143,7.284577122,0.424160217,2.096798643,11.3225,10.3675
2021-07-01 18:00:00,24.82477911,97.0987526,3.84759375,7.93445332,0.419632164,2.386675462,11.42,10.52
2021-07-02 00:00:00,24.39341197,95.81933257,3.728039548,7.526008285,0.415104112,1.050609896,11.5175,10.6725
2021-07-02 06:00:00,24.10316986,94.26411483,3.880864078,7.35317423,0.410576059,1.1204689,11.615,10.825
2021-07-02 12:00:00,24.73879269,95.39089184,4.032159091,6.822321168,0.406048007,1.226034156,11.7125,10.9775
2021-07-02 18:00:00,24.95187738,95.73288973,4.133699346,6.98953297,0.401519954,1.334239544,11.81,11.13
2021-07-03 00:00:00,24.53148452,95.47091932,3.76258,6.740596754,0.396991901,1.023414634,11.9075,11.2725
2021-07-03 06:00:00,24.15864726,94.06225681,3.727300752,6.728312743,0.392463849,0.967937743,12.005,11.415
2021-07-03 12:00:00,24.14400114,93.64419476,3.759884444,6.67273397,0.387935796,0.985327715,12.1025,11.5575
2021-07-03 18:00:00,24.12935502,93.39694656,3.6449,6.634299666,0.383407743,1.174570611,12.2,11.7
2021-07-04 00:00:00,24.11470891,92.6212963,3.527696078,6.653393204,0.378879691,0.983398148,12.245,12.02
2021-07-04 06:00:00,24.10006279,89.33614232,3.877727273,6.434073252,0.374351638,1.025627341,12.29,12.34
2021-07-04 12:00:00,24.08541667,85.12590799,4.10073913,6.41316615,0.369823585,0.992058111,12.335,12.66
2021-07-04 18:00:00,24.14273416,83.57719715,4.101081081,7.22939361,0.365295533,1.091163895,12.38,12.98
2021-07-05 00:00:00,24.16894328,82.25947744,4.087783784,7.241228349,0.36076748,1.103293543,12.43714286,13.34571429
2021-07-05 06:00:00,24.1951524,80.94175772,4.074486486,7.253063089,0.356239428,1.11542319,12.49428571,13.71142857
2021-07-05 12:00:00,24.22136152,79.62403801,4.061189189,7.264897828,0.351711375,1.127552838,12.55142857,14.07714286
2021-07-05 18:00:00,24.24757064,78.30631829,4.047891892,7.276732568,0.347183322,1.139682486,12.60857143,14.44285714
2021-07-06 00:00:00,24.27377976,76.98859858,4.034594595,7.288567307,0.34265527,1.151812134,12.66571429,14.80857143
2021-07-06 06:00:00,24.29998888,75.67087886,4.021297297,7.300402047,0.338127217,1.163941781,12.72285714,15.17428571
