created_at,temp,turbidity,oxygen,ph,ammonia,nitrat,length,weight
2021-06-19 00:00:00,24.61754083,100.0,4.72949053,8.430745251,0.38,1.925829146,6.96,3.36
2021-06-19 06:00:00,24.65280578,100.0,4.52932987,8.401314852,0.38,2.004166667,6.96,3.36
2021-06-19 12:00:00,26.27189898,100.0,7.2988,8.385207941,0.38,2.075716113,6.96,3.36
2021-06-19 18:00:00,26.14971117,100.0,7.795301887,8.399212465,0.38,2.068998716,6.96,3.36
2021-06-20 00:00:00,25.68694969,100.0,6.779912046,8.405993069,0.38,1.904389937,7.31,4.06
2021-06-20 06:00:00,25.40762987,100.0,5.855006865,8.403096351,0.38,1.852246753,7.31,4.06
2021-06-20 12:00:00,26.42886659,100.0,6.692284615,8.375284014,0.38,1.802680047,7.31,4.06
2021-06-20 18:00:00,26.2230454,100.0,7.801656489,8.39157053,0.38,1.826633039,7.31,4.06
2021-06-21 00:00:00,25.63423423,100.0,6.647747396,8.405591964,0.38,1.709189189,7.66,4.76
2021-06-21 06:00:00,25.07698449,100.0,6.391537428,8.405225292,0.38,1.741131387,7.66,4.76
2021-06-21 12:00:00,24.92857143,100.0,6.908714286,8.405761429,0.38,1.626666667,7.66,4.76
2021-06-21 18:00:00,24.944510325000003,100.0,7.225685714500001,8.387340351999999,0.38,1.5852734377500002,7.7475000000000005,4.935
2021-06-22 00:00:00,24.96044922,100.0,7.5426571430000005,8.368919275,0.38,1.5438802085,7.835,5.109999999999999
2021-06-22 06:00:00,24.976388115,100.0,7.8596285715,8.350498198,0.38,1.50248697925,7.922499999999999,5.285
2021-06-22 12:00:00,24.99232701,100.0,8.1766,8.332077121,0.38,1.46109375,8.01,5.46
2021-06-22 18:00:00,25.09540852,100.0,7.859659735,8.334946313,0.38,1.55122905,8.01,5.46
2021-06-23 00:00:00,24.74537671,100.0,5.854370899,8.342939521,0.38,1.457150685,8.36,6.16
2021-06-23 06:00:00,24.49146884,100.0,5.424587963,8.337463976,0.38,1.552195846,8.36,6.16
2021-06-23 12:00:00,24.41714876,100.0,6.495327306,8.315192132,0.38,1.411504132,8.36,6.16
2021-06-23 18:00:00,24.27676768,100.0,5.48833913,8.294543374,0.38,1.447939394,8.36,6.16
2021-06-24 00:00:00,23.94221698,100.0,3.823983607,8.270267201,0.38,1.377327044,8.71,6.86
2021-06-24 06:00:00,23.84146341,100.0,5.112431373,8.234421768,0.38,1.41125,8.71,6.86
2021-06-24 12:00:00,24.81001984,100.0,6.280341463,8.203763439,0.38,1.430449735,8.71,6.86
2021-06-24 18:00:00,25.04050587,100.0,7.604548023,8.204646305,0.38,1.651495601,8.71,6.86
2021-06-25 00:00:00,24.76842287,100.0,5.330196911,8.19046259,0.38,1.436088154,9.06,7.56
2021-06-25 06:00:00,24.60194672,100.0,5.168218182,8.166841639,0.38,1.49397541,9.06,7.56
2021-06-25 12:00:00,25.55735294,100.0,7.985,8.067338588,0.38,1.362,9.06,7.56
2021-06-25 18:00:00,25.520186635,100.0,8.029821839083334,8.058227023416666,0.38,1.3525733830833335,9.1475,7.734999999999999
2021-06-26 00:00:00,25.483020330000002,100.0,8.074643678166668,8.049115458833333,0.38,1.3431467661666667,9.235,7.91
2021-06-26 06:00:00,25.445854025000003,100.0,8.119465517250001,8.04000389425,0.38,1.3337201492500002,9.3225,8.084999999999999
2021-06-26 12:00:00,25.40868772,100.0,8.164287356333334,8.030892329666667,0.38,1.3242935323333334,9.41,8.26
2021-06-26 18:00:00,25.371521415,100.0,8.209109195416668,8.021780765083333,0.38,1.3148669154166668,9.4975,8.435
2021-06-27 00:00:00,25.33435511,100.0,8.2539310345,8.0126692005,0.38,1.3054402985000002,9.585,8.61
2021-06-27 06:00:00,25.297188805,100.0,8.298752873583334,8.003557635916666,0.38,1.2960136815833334,9.6725,8.785
2021-06-27 12:00:00,25.2600225,100.0,8.343574712666667,7.994446071333333,0.38,1.2865870646666668,9.76,8.96
2021-06-27 18:00:00,25.222856195,100.0,8.38839655175,7.98533450675,0.38,1.27716044775,9.8475,9.135
2021-06-28 00:00:00,25.18568989,100.0,8.433218390833334,7.976222942166666,0.38,1.2677338308333335,9.934999999999999,9.31
2021-06-28 06:00:00,25.148523585,100.0,8.478040229916667,7.9671113775833335,0.38,1.2583072139166667,10.022499999999999,9.485
2021-06-28 12:00:00,25.11135728,100.0,8.522862069,7.957999813,0.38,1.248880597,10.11,9.66
2021-06-28 18:00:00,24.95090361,100.0,7.585984127,7.950151759,0.38,1.342072289,10.11,9.66
2021-06-29 00:00:00,24.61202077,100.0,5.322574863,7.939991427,0.38,1.159361022,10.46,10.36
2021-06-29 06:00:00,24.35627665,100.0,4.764402902,7.921185629,0.38,1.250703625,10.46,10.36
2021-06-29 12:00:00,24.61694965,100.0,6.666333333,7.89784103,0.38,1.250093677,10.46,10.36
2021-06-29 18:00:00,24.80525249,100.0,6.286442373,7.898567357,0.38,1.344451372,10.46,10.36
2021-06-30 00:00:00,24.36255855,100.0,4.819906574,7.896310047,0.38,1.182084309,10.81,11.06
2021-06-30 06:00:00,24.13379917,100.0,5.070373665,7.869952153,0.38,1.309979296,10.81,11.06
2021-06-30 12:00:00,24.87668919,100.0,6.168109756,7.840825521,0.38,1.236505792,10.81,11.06
2021-06-30 18:00:00,25.15041371,100.0,6.865605505,7.846025154,0.38,1.423238771,10.81,11.06
2021-07-01 00:00:00,24.85746571,100.0,5.447083955,7.839186633,0.38,1.318990025,11.16,11.76
2021-07-01 06:00:00,24.731293,100.0,5.258390728,7.821173589,0.38,1.320837156,11.16,11.76
2021-07-01 12:00:00,25.32814246,100.0,7.11647205,7.809558782,0.38,1.34522905,11.16,11.76
2021-07-01 18:00:00,25.54784537,100.0,7.017890282,7.813926553,0.38,1.42,11.16,11.76
2021-07-02 00:00:00,25.01714072,100.0,5.778777929,7.812381533,0.38,1.263125749,11.51,12.46
2021-07-02 06:00:00,24.72789897,100.0,5.831655172,7.789176452,0.38,1.323995408,11.51,12.46
2021-07-02 12:00:00,25.58207685,100.0,6.024109091,7.760891274,0.38,1.511468872,11.51,12.46
2021-07-02 18:00:00,25.7505531,100.0,7.236316384,7.76993646,0.38,1.581294248,11.51,12.46
2021-07-03 00:00:00,25.29667991,100.0,6.427232932,7.767526288,0.38,1.355471056,11.91,13.1
2021-07-03 06:00:00,24.79330157,100.0,3.674787724,7.766886401,0.38,1.276109865,11.91,13.1
2021-07-03 12:00:00,24.33151858,100.0,4.537971098,7.758679384,0.38,1.286666667,11.91,13.1
2021-07-03 18:00:00,24.09793814,100.0,4.791902098,7.755068582,0.38,1.545103093,11.91,13.1
2021-07-04 00:00:00,23.74300314,100.0,4.274088333,7.754053597,0.38,1.284352201,12.12,13.99
2021-07-04 06:00:00,23.63222288,100.0,4.596568627,7.727433184,0.38,1.267382075,12.12,13.99
2021-07-04 12:00:00,24.5401016,100.0,5.503555556,7.71193149,0.38,1.246009852,12.12,13.99
2021-07-04 18:00:00,24.7936481,100.0,6.722820225,7.726230163,0.38,1.302853261,12.12,13.99
2021-07-05 00:00:00,24.625,100.0,7.666,7.72095,0.38,1.29,12.33,14.88
2021-07-05 06:00:00,24.770833333333332,100.0,7.377611111166667,7.710356666666667,0.38,1.45,12.33,14.88
2021-07-05 12:00:00,24.916666666666668,100.0,7.089222222333333,7.699763333333333,0.38,1.61,12.33,14.88
2021-07-05 18:00:00,25.0625,100.0,6.8008333335,7.68917,0.38,1.77,12.33,14.88
2021-07-06 00:00:00,24.8125,100.0,6.5124444446666665,7.671015000000001,0.38,1.605,12.434999999999999,15.325
2021-07-06 06:00:00,24.5625,100.0,6.224055555833333,7.65286,0.38,1.44,12.54,15.77
2021-07-06 12:00:00,24.54567308,100.0,5.935666667,7.684804615,0.38,1.165769231,12.54,15.77
2021-07-06 18:00:00,24.494718433333333,100.0,6.121065656666667,7.669909277333334,0.38,1.2329142543333333,12.61,16.066666666666666
2021-07-07 00:00:00,24.44376378666667,100.0,6.306464646333333,7.6550139396666665,0.38,1.3000592776666666,12.68,16.363333333333333
2021-07-07 06:00:00,24.39280914,100.0,6.491863636,7.640118602,0.38,1.367204301,12.75,16.66
2021-07-07 12:00:00,25.26034608,100.0,6.303550388,7.637231462,0.38,1.469757986,12.75,16.66
2021-07-07 18:00:00,25.58370337,100.0,4.813115607,7.655480462,0.38,1.420870337,12.75,16.66
2021-07-08 00:00:00,25.1165,100.0,4.646080645,7.65594704,0.38,1.39864,12.96,17.55
2021-07-08 06:00:00,25.01222222,100.0,4.204179487,7.625680489,0.38,1.513822222,12.96,17.55
2021-07-08 12:00:00,26.03657761,100.0,6.62662766,7.617233053,0.38,1.388396947,12.96,17.55
2021-07-08 18:00:00,25.75823643,100.0,4.344851852,7.635051938,0.38,1.371395349,12.96,17.55
2021-07-09 00:00:00,25.16770833,100.0,4.46769697,7.627966,0.38,1.350666667,13.17,18.44
2021-07-09 06:00:00,24.87148268,100.0,3.902751295,7.614122684,0.38,1.411471861,13.17,18.44
2021-07-09 12:00:00,25.11620036,100.0,3.639283333,7.611754224,0.38,1.41,13.17,18.44
2021-07-09 18:00:00,24.78510274,100.0,5.024064748,7.615399863,0.38,1.538127854,13.17,18.44
2021-07-10 00:00:00,24.34775,100.0,4.631676471,7.61397944,0.38,1.45908,13.38,19.33
2021-07-10 06:00:00,24.14600134,100.0,3.703849421,7.602762446,0.38,1.497930108,13.38,19.33
2021-07-10 12:00:00,24.80372671,100.0,4.973414414,7.580295789,0.38,1.396944099,13.38,19.33
2021-07-10 18:00:00,25.12171053,100.0,4.018295858,7.589708543,0.38,1.663360324,13.38,19.33
2021-07-11 00:00:00,24.80715812,100.0,4.519591837,7.593628462,0.38,1.549615385,13.59,20.22
2021-07-11 06:00:00,24.53534704,100.0,4.495586777,7.575406915,0.38,1.550462725,13.59,20.22
2021-07-11 12:00:00,25.2755,100.0,5.802817175,7.55386152,0.38,1.559488,13.59,20.22
2021-07-11 18:00:00,25.42208904,100.0,2.553960894,7.572870365,0.38,1.647260274,13.59,20.22
2021-07-12 00:00:00,24.72231013,100.0,4.874695122,7.57103481,0.38,1.598227848,13.8,21.11
2021-07-12 06:00:00,24.39766484,100.0,3.522151961,7.558926703,0.38,1.780915751,13.8,21.11
2021-07-12 12:00:00,24.37847966,100.0,3.194189394,7.559172848,0.38,1.281049251,13.8,21.11
2021-07-12 18:00:00,24.03901274,100.0,4.310647727,7.560913057,0.38,1.238598726,13.8,21.11
2021-07-13 00:00:00,23.62207602,100.0,4.276,7.560848596,0.38,1.23374269,14.01,22.0
2021-07-13 06:00:00,23.67520216,100.0,4.761664474,7.537142776,0.38,1.328490566,14.01,22.0
2021-07-13 12:00:00,24.84398928,100.0,6.193776699,7.532466141,0.3718169230769231,1.402894334,14.01,22.0
2021-07-13 18:00:00,25.19875776,100.0,4.111648536,7.53686028,0.36363384615384614,1.659627329,14.01,22.0
2021-07-14 00:00:00,24.78965054,100.0,4.749826446,7.536123656,0.35545076923076924,1.441827957,14.22,22.89
2021-07-14 06:00:00,24.6626506,100.0,4.059392857,7.522769548,0.3472676923076923,1.542831325,14.22,22.89
2021-07-14 12:00:00,25.67673077,100.0,5.56570318,7.501289385,0.3390846153846154,1.518830769,14.22,22.89
2021-07-14 18:00:00,26.02919162,100.0,5.051991453,7.517404611,0.33090153846153847,1.67497006,14.22,22.89
2021-07-15 00:00:00,25.38270548,100.0,5.378464646,7.522329521,0.3227184615384615,1.421849315,14.43,23.78
2021-07-15 06:00:00,24.84172078,100.0,4.972182692,7.518468831,0.3145353846153846,1.472597403,14.43,23.78
2021-07-15 12:00:00,24.71706989,100.0,3.953160584,7.512424516,0.3063523076923077,1.623225806,14.43,23.78
